ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 2
1 1 2 5   0.008570000000000001
1 1 2 3   -0.012840000000000002
1 3 2 5   -0.023710000000000002
1 3 2 1   -0.00144
1 3 2 3   -0.05265
2 5 1 1   -0.01378
2 5 1 3   0.05907
2 1 1 3   0.00789
2 3 1 1   -0.49115
2 3 1 3   0.07973000000000001
