ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 2
1 1 1 1   0.07103
1 1 1 3   0.67831
1 3 1 1   0.27442
1 3 1 3   0.08585
2 5 2 5   0.00117
2 5 2 1   0.00426
2 5 2 3   0.00197
2 1 2 5   -0.0038
2 1 2 1   0.0014
2 3 2 5   -0.00735
2 3 2 3   0.007
